username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
sztyrlyc;2016-06-14 18:27;0;0;"Minimalne wynagrodzenie skoczyło wzwyż. Potowarzyszy mu bezrobocie . https:// twitter.com/PremierRP/stat us/742736371807313922 …";;;;"742755377457070080";https://twitter.com/sztyrlyc/status/742755377457070080
Kwiatkowski_Krz;2016-06-14 18:08;0;0;"Poprzednicy też minimalną podnosili i szału przy urnach nie było. Szał będzie, jak bezrobocie skoczy, a skoczy";;;;"742750523888140288";https://twitter.com/Kwiatkowski_Krz/status/742750523888140288
WFranek;2016-06-14 17:53;0;0;"Bezrobocie wzrośnie - firmy będą oszczędzać na niskowykwalifikowanych. A cena usług wzrośnie.";;;;"742746751241748480";https://twitter.com/WFranek/status/742746751241748480
Rychu07;2016-06-14 17:53;0;0;"Wyższe bezrobocie , więcej pieniędzy rozkradzione w podatkach";;;;"742746710083043328";https://twitter.com/Rychu07/status/742746710083043328
PaLejman;2016-06-14 17:34;0;0;"I bezrobocie wzrośnie. Kolejny durny pisowski wygłup. @bert_30 @300polityka";;@bert_30 @300polityka;;"742742066602618881";https://twitter.com/PaLejman/status/742742066602618881
PiotrSkwirowski;2016-06-14 17:25;0;0;"Rząd: bezrobocie na koniec 2017 r. 8,1 proc.";;;;"742739830887616512";https://twitter.com/PiotrSkwirowski/status/742739830887616512
chalski_m;2016-06-14 17:25;0;0;"Główne wskaźniki w #Budżet2017 : Wzrost PKB: 3,9 proc. Inflacja: 1,3 proc. Bezrobocie : 8,1 proc.";;;#Bud;"742739758103810048";https://twitter.com/chalski_m/status/742739758103810048
MichalOlech;2016-06-14 17:24;2;3;"Kto pierwszy powie, że zwiększy się bezrobocie ? Czas start https:// twitter.com/300polityka/st atus/742738890671460352 …";;;;"742739567879544832";https://twitter.com/MichalOlech/status/742739567879544832
PAPinformacje;2016-06-14 17:24;1;4;"#Szałamacha : na koniec 2017 roku bezrobocie rejestrowane na poziomie 8,1 proc.";;;#Sza;"742739387696451584";https://twitter.com/PAPinformacje/status/742739387696451584
Andrzej_M_A;2016-06-14 17:13;0;1;"to dla Ciebie dobre info - bezrobocie nie grozi w żadnym wypadku";;;;"742736765161754624";https://twitter.com/Andrzej_M_A/status/742736765161754624
nadsekwana;2016-06-14 16:16;0;1;"Chca zmienic prawo pracy, zeby latwiej bylo zwalniac a co za tym idzie zatrudniac ludzi, zeby spadlo bezrobocie .I w ten sposob 1/2";;;;"742722504339361792";https://twitter.com/nadsekwana/status/742722504339361792
FalonAFC;2016-06-14 15:21;0;0;"u mnie bezrobocie , ale i studia... :D";;;;"742708614536826880";https://twitter.com/FalonAFC/status/742708614536826880
t_bednarkiewicz;2016-06-14 15:20;0;0;"pis nie musi niczego robić i tak bezrobocie będzie spadać. Spadek jest wynikiem niżu niżu demograficznego.";;;;"742708211854249984";https://twitter.com/t_bednarkiewicz/status/742708211854249984
Wimmer;2016-06-14 13:53;0;0;"Jeśli wymuszą obniżenie wieku emerytalnego, bezrobocie niemal zniknie.";;;;"742686494381506561";https://twitter.com/Wimmer/status/742686494381506561
LubuskiUW;2016-06-14 13:48;0;1;"Wizyta ministra @Stanislaw_Szwed #LUW . Omówiono program #500Plus oraz bezrobocie w Lubuskiem.";;@Stanislaw_Szwed;#LUW #500Plus;"742685021249605632";https://twitter.com/LubuskiUW/status/742685021249605632
Slawomir40;2016-06-14 13:00;0;1;"wolniejszy wzrost a co za tym idzie wyższe bezrobocie byle pracować w polskim kapitale ciekawa teoria";;;;"742672954815873024";https://twitter.com/Slawomir40/status/742672954815873024
tomek221173;2016-06-14 10:20;0;0;"i wzrastalo bezrobocie co zmuszało z kolei do emigracji w poszukiwaniu chleba.A tak na marginesie to cięzko w 7 m-cy odbudowac to";;;;"742632756866351104";https://twitter.com/tomek221173/status/742632756866351104
JStrzakowska;2016-06-14 08:09;0;0;"Bezrobocie w Polsce?! - http:// e-pracadorywcza.pl/dlaczego-tez-z arabianie-na-stronie-jest-trudnym-zadaniem/ …";;;;"742599871631351809";https://twitter.com/JStrzakowska/status/742599871631351809
AleksMetkowski;2016-06-14 05:10;0;0;"Bezrobocie w Polsce - http:// e-marketingowiec.pl";;;;"742554722930941952";https://twitter.com/AleksMetkowski/status/742554722930941952
kubaszajnowski;2016-06-14 00:00;0;0;"Obrona bodajże 4 lipca a potem wesołe bezrobocie . Już powoli szukam pracy ale tam gdzie chcę, potrzebny dyplom...";;;;"742476691298254848";https://twitter.com/kubaszajnowski/status/742476691298254848
favouriteariana;2016-06-13 22:19;0;0;"w ogóle wszystkie kierunki niezwiązane ze służbą zdrowia i informatyką dają duże szanse na bezrobocie";;;;"742451241150783493";https://twitter.com/favouriteariana/status/742451241150783493
TypsonGlebson;2016-06-13 21:40;0;0;"Camorra, uchodźcy, bezrobocie , kryzys, śmieci na ulicach";;;;"742441546084196352";https://twitter.com/TypsonGlebson/status/742441546084196352
opolenews;2016-06-13 15:59;0;0;"Bezrobocie na rekordowo niskim poziomie. Opolszczyzna z dobrym wynikiem http:// bit.ly/24LJMci #Opole";;;#Opole;"742355719316328449";https://twitter.com/opolenews/status/742355719316328449
ZuzaMaj401;2016-06-13 15:19;0;0;"Tym sposobem bezrobocie likwidują!";;;;"742345691759054848";https://twitter.com/ZuzaMaj401/status/742345691759054848
ArtKillwater;2016-06-13 14:16;0;0;"To jest oczywiście bardzo dobra wiadomość dla polskich bezrobotnych. Bezrobocie spadnie. Tak jak w UK po przyjęciu 1mln z PL";;;;"742329912133095424";https://twitter.com/ArtKillwater/status/742329912133095424
portalpraca;2016-06-13 13:00;0;1;"#Bezrobocie znowu w dół #praca #pracapl #rynekpracownika http://www. praca.pl/poradniki/ryne k-pracy/rynek-pracy-bezrobocie-coraz-nizsze_pr-1593.html …";;;#Bezrobocie #praca #pracapl #rynekpracownika;"742310597954523136";https://twitter.com/portalpraca/status/742310597954523136
pingpong2340;2016-06-12 22:05;0;0;"rodzina pod Radomiem, gdzie duże bezrobocie , 2+4 , 1500 zł poszło na remont pokoi dzieci w starej drewnianej chałupie";;;;"742085513788686336";https://twitter.com/pingpong2340/status/742085513788686336
firmy_polskie;2016-06-12 21:52;0;0;"Dostają 500 złotych na dziecko i zwalniają się z pracy. Dzięki temu rośnie bezrobocie . http:// next.gazeta.pl/next/7,151245, 20213762,dostaja-500-i-nie-chca-wiecej-pracowac-widocznie-to-byla-zla.html#BoxBizImg …";;;#BoxBizImg;"742082093627412480";https://twitter.com/firmy_polskie/status/742082093627412480
Ljubo1916;2016-06-12 20:12;0;0;"Po takim meczu to i bezrobocie spadnie";;;;"742056923692994560";https://twitter.com/Ljubo1916/status/742056923692994560
j_zdunek;2016-06-12 19:25;0;0;"a co tam prawa pracowników... bezrobocie ...";;;;"742045266908450816";https://twitter.com/j_zdunek/status/742045266908450816
KowMarcin;2016-06-12 16:53;0;0;"Warto dodać do tego jeszcze niskie bezrobocie oraz wysoki wzrost gosp. i inwest. zagr, które mamy dzięki PiS:)";;;;"742007012536553472";https://twitter.com/KowMarcin/status/742007012536553472
aforyzmySK;2016-06-12 15:24;0;1;"Bezrobocie jest stanem przejściowym - przechodzi z rodziców na dzieci.";;;;"741984633479430144";https://twitter.com/aforyzmySK/status/741984633479430144
o__rety;2016-06-12 11:51;0;0;"...patrzeć jak spada bezrobocie i rosną wpływy do budżetu, po czym i tak wybrać co się chce z poniższej listy https:// twitter.com/partia_korwin/ status/741719005019443200 …";;;;"741931032589570048";https://twitter.com/o__rety/status/741931032589570048
perfcari;2016-06-11 22:49;0;0;"fakt w polsce jest duże bezrobocie , ale tak serio to jak zapytacie kogoś kto ma własny biznes to wam powie, że na rynku nie ma pracowników";;;;"741734042450722816";https://twitter.com/perfcari/status/741734042450722816
BWicinski;2016-06-11 16:54;0;0;"Ja bez sensu? Tak jak porównuje się bezrobocie , tak i to można w ten sposób porównać. @Fraszki_ulotki";;@Fraszki_ulotki;;"741644720980545537";https://twitter.com/BWicinski/status/741644720980545537
HighSky_Brokers;2016-06-11 14:31;0;0;"W Grecji bezrobocie wśród młodych wciąż przekracza 50% pic.twitter.com/7mtVBKzXkc";;;;"741608743012597760";https://twitter.com/HighSky_Brokers/status/741608743012597760
Marek_K4;2016-06-11 12:22;0;1;"znaczącej większości dzieje się niesprawiedliwość ... bo pensje wzrosły a bezrobocie spadło j każdy mógł mowić co chce ...";;;;"741576230361796609";https://twitter.com/Marek_K4/status/741576230361796609
999robek;2016-06-11 10:51;0;1;"Bezrobocie w sejmie wśród posłów PSL wzrosło 2011/2015 do 42,9 %. W 2019 będzie to 100% #Piechociński";;;#Piechoci;"741553514808238080";https://twitter.com/999robek/status/741553514808238080
PiwnicznikP;2016-06-11 10:37;0;0;"na pewno zmniejszy to bezrobocie i poprawi stan służby zdrowia.";;;;"741549818770755584";https://twitter.com/PiwnicznikP/status/741549818770755584
JacekPietrusza;2016-06-11 10:05;0;1;"-jest nadzieja że jeszcze w tym tygodniu rzeczone bezrobocie przekroczy 100% :)";;;;"741541832388169728";https://twitter.com/JacekPietrusza/status/741541832388169728
aheliak;2016-06-10 20:14;0;0;"Mam własny barometr rynku pracy, to komunikacja miejska. Są kontrolerzy, jest bezrobocie , nie ma ich - brakuje rąk do pracy.";;;;"741332845461901312";https://twitter.com/aheliak/status/741332845461901312
perun999;2016-06-10 18:52;0;0;"takie duże bezrobocie że dzisiaj czekałem 8 godzin na rozładunek bo brak pracowników do roboty ;)) @TomZareba @kurigalzu";;@TomZareba @kurigalzu;;"741311978854047745";https://twitter.com/perun999/status/741311978854047745
Macronextcom;2016-06-10 14:30;0;0;"#Kanada : w V 2016 stopa bezrobocia 6,9% (prognoza: 7,1%; poprzednio: 7,1%) http://www. macronext.com/pl/dane-makro/ d/2016-06-10/c/33 … #bezrobocie";;;#Kanada #bezrobocie;"741246216969785344";https://twitter.com/Macronextcom/status/741246216969785344
EpicJob;2016-06-10 12:36;0;0;"Dobre sygnały płyną z Unii Europejskiej. Według danych Eurostatu bezrobocie we wspólnocie jest najniższe od 2009... http:// fb.me/V6pTtf55";;;;"741217408610865152";https://twitter.com/EpicJob/status/741217408610865152
GSiemionczyk;2016-06-10 12:36;0;0;"A może nawet wzrośnie bezrobocie , bo część biernych zechce wrócić na rynek pracy...";;;;"741217351761317888";https://twitter.com/GSiemionczyk/status/741217351761317888
Niepe_pl;2016-06-10 11:59;1;0;"Rynek pracy: stabilizacja czy stagnacja? Bezrobocie #niepełnosprawni spada. Pytanie, dlaczego http://www. niepelnosprawni.pl/ledge/x/329723";;;#niepe;"741208253326077952";https://twitter.com/Niepe_pl/status/741208253326077952
GSiemionczyk;2016-06-10 11:36;0;2;"Gdyby wszyscy chętni pracowali, a niektórzy więcej, niż by chcieli, to jakby bezrobocie było ujemne :-)";;;;"741202331736408064";https://twitter.com/GSiemionczyk/status/741202331736408064
HHSoltys;2016-06-10 11:09;0;0;"to znowu bezrobocie spadnie";;;;"741195511282163712";https://twitter.com/HHSoltys/status/741195511282163712
MarcinZasadzki;2016-06-10 09:55;32;60;"Bezrobocie w rodzinach członków PSL wzrosło rdr. z 0% w marcu 2015 do 98,9 % w marcu 2016. #Piechociński https:// twitter.com/BeMarcin/statu s/741027518954807296 …";;;#Piechoci;"741176849959641088";https://twitter.com/MarcinZasadzki/status/741176849959641088
MaciejSupel;2016-06-10 09:13;0;0;"wręcz przeciwnie, bo na tą kasę trzeba kogoś zatrudnić więc i bezrobocie nam spadnie";;;;"741166281420865536";https://twitter.com/MaciejSupel/status/741166281420865536
HuraganTST;2016-06-10 09:03;0;0;"pisze bez złośliwości, mam obawę że taki zakaz może zwiększyć bezrobocie , szczególnie na tzw prowincji.";;;;"741163866269339648";https://twitter.com/HuraganTST/status/741163866269339648
przemysLAWantas;2016-06-09 23:25;0;0;"ogólnie bezrobocie od kilku miesięcy jest bardzo niskie w dużych miastach - 500+ ma marginalny wpływ @RadekPiekarz";;@RadekPiekarz;;"741018529680482304";https://twitter.com/przemysLAWantas/status/741018529680482304
Monikaolga1107;2016-06-09 22:53;0;0;"Genialne-sfinansować własne bezrobocie i wmówić nam,że powinniśmy być wdzięczni.";;;;"741010342713688064";https://twitter.com/Monikaolga1107/status/741010342713688064
MojStargard;2016-06-09 22:00;0;0;"Bezrobocie w Stargardzie spada z miesiąca na miesiąc. Odczuwacie to, że łatwiej jest znaleźć pracę? http:// fb.me/61uId5IKl";;;;"740996925441343488";https://twitter.com/MojStargard/status/740996925441343488
Pcyryl;2016-06-09 21:46;0;0;"Po założeniu konta @PresidentWalesa na @ASZdziennik zapanowała panika #ASZdziennik Bezrobocie zagląda w oczy ;)";;@PresidentWalesa @ASZdziennik;#ASZdziennik;"740993482618200064";https://twitter.com/Pcyryl/status/740993482618200064
Ee150;2016-06-09 20:51;3;6;"@PiotrZPolski @DWielowieyska Bezrobocie spadnie,dzieci dobrze dobrze wychowanych przez Mamę przybędzie,same korzyści.SUPER";;@PiotrZPolski @DWielowieyska;;"740979614663737344";https://twitter.com/Ee150/status/740979614663737344
GrzegorzArchack;2016-06-09 17:28;0;1;"A jak zagospodarowac kapital ludzki w kraju gdzie jest wysokie bezrobocie ? Wyslac na emigracje? @sjastrzebowski";;@sjastrzebowski;;"740928467324276736";https://twitter.com/GrzegorzArchack/status/740928467324276736
Radio_TOK_FM;2016-06-09 16:48;0;2;"Najniższe bezrobocie w Niemczech od czasów zjednoczenia. Jak oni to robią? Pytamy Sebastiana Płóciennika http:// dlvr.it/LWfZHK #TOKFM";;;#TOKFM;"740918417994059776";https://twitter.com/Radio_TOK_FM/status/740918417994059776
ABCWork_eu;2016-06-09 15:21;0;0;"Rynek pracy: Bezrobocie coraz niższe http://www. praca.pl/poradniki/ryne k-pracy/rynek-pracy-bezrobocie-coraz-nizsze_pr-1593.html …";;;;"740896551753658370";https://twitter.com/ABCWork_eu/status/740896551753658370
InvestingPoland;2016-06-09 14:54;0;1;"USA: liczba podań o bezrobocie nieoczekiwanie spadła - http:// invst.ly/1v54t";;;;"740889838501650432";https://twitter.com/InvestingPoland/status/740889838501650432
SzJadczak;2016-06-09 14:54;1;3;"@macdac wg rzecznika @LukaszKubiak_PR tylko długotrwale bezrobocie umożliwia podjęcie kolejnej pracy ;)";;@macdac @LukaszKubiak_PR;;"740889696469942272";https://twitter.com/SzJadczak/status/740889696469942272
Vir_Incertus;2016-06-09 11:11;0;0;"Taa, pięć lat niemieckich "reform" i bezrobocie spadło aż o 3,5%. https:// twitter.com/zerohedge/stat us/740831588297084929 …";;;;"740833800884789248";https://twitter.com/Vir_Incertus/status/740833800884789248
Mojnorweskipl;2016-06-09 10:32;0;0;"Norweski system zasiłków dla bezrobotnych i bezrobocie http:// blog.mojnorweski.pl/norweski-syste m-zasilkow-dla-bezrobotnych-i-bezrobocie/ … pic.twitter.com/756puLMioO";;;;"740823822530711553";https://twitter.com/Mojnorweskipl/status/740823822530711553
dof77;2016-06-09 10:27;0;0;"większe to co najwyżej bezrobocie bedzie.";;;;"740822602013417476";https://twitter.com/dof77/status/740822602013417476
kkkk124Kamil;2016-06-09 10:24;0;0;"Napisali do mnie z Amazon, że jeśli szukam pracy, to mogę się zgłosić Nadal się zastanawiam skąd w Polsce bezrobocie !?";;;;"740821889048793089";https://twitter.com/kkkk124Kamil/status/740821889048793089
bix_bit;2016-06-09 10:22;2;2;"Migranci, którzy są w UK od niedawna mają 20/30 lat i pracują. A bezrobocie prawie tak niskie jak w 1975 http:// bit.ly/1swrosb #Bremain";;;#Bremain;"740821426798776320";https://twitter.com/bix_bit/status/740821426798776320
Calineczka505;2016-06-09 08:55;0;0;"klakierom nigdy nie grozi bezrobocie";;;;"740799470342971392";https://twitter.com/Calineczka505/status/740799470342971392
Macronextcom;2016-06-09 07:45;1;0;"#Szwajcaria : w V 2016 stopa bezrobocia s.a. 3,5% (prognoza: 3,5%; poprzednio: 3,5%) http://www. macronext.com/pl/dane-makro/ d/2016-06-09/c/26 … #bezrobocie";;;#Szwajcaria #bezrobocie;"740781952043757568";https://twitter.com/Macronextcom/status/740781952043757568
fvckmebizzIe;2016-06-09 06:45;0;0;"Jak można opisać Twój kraj w trzech słowach? — bieda, bezrobocie , leniwi i fałszywi ludzie http:// l.ask.fm/igoto/45DKECN7 5V62DDAUPY6IQO7H6CDSTLQITP773CVRDOS2J7FI2AT5AJKQFZEM4SRXK6Y7UHQFIBSTKFAU34N7A55YPPSKNTBAUYOADFKYCASCGMX5GWID6KPLQSVKBSDZSKQY2H2QZTGX7K4GJSNBWTLK67BSL4ET2LHV77K3QK236UUDLFOUVQHX5FR2P3XGTIUKEOQF7U====== …";;;;"740766804155498496";https://twitter.com/fvckmebizzIe/status/740766804155498496
AleksMetkowski;2016-06-09 04:38;0;0;"Bezrobocie w Polsce - czy to już wiesz - http:// like-a-geek.pl/praca/dlaczego -nie-zarobisz-15000-miesiecznie/ …";;;;"740734732107980801";https://twitter.com/AleksMetkowski/status/740734732107980801
ESTEIN4;2016-06-08 23:35;0;0;"Retro, 1934 / Niemcy hitlerowskie po roku (cz. 1) STOLICA I BEZROBOCIE http:// retropress.pl/wiadomosci-lit erackie/niemcy-hitlerowskie-roku-cz-1stolica-bezrobocie/ …";;;;"740658600327151616";https://twitter.com/ESTEIN4/status/740658600327151616
sebaekid;2016-06-08 23:28;0;0;"BEZROBOCIE TO SYTUACJA GDY OSOBY ZDOLNE DO PRACY I CHĘTNE DO JEJ PODJĘCIA NIE MOGĄ ZNALEŹĆ ZATRUDNIENIA HA HA HA";;;;"740656731877998592";https://twitter.com/sebaekid/status/740656731877998592
LLechos;2016-06-08 22:56;0;0;"@TygodnikWPROST Ukraińcy przyjeżdżają do nas pracować nie po zasiłki.Mimo to bezrobocie w Polsce maleje.Polska gospodarka ich wchłonie";;@TygodnikWPROST;;"740648700268183553";https://twitter.com/LLechos/status/740648700268183553
PaweKojtych;2016-06-08 22:02;0;0;"na jakiej podstawie? Rozumiem, że miał iść na bezrobocie , ewentualnie łyknąćjeszcze 500+";;;;"740635217136881664";https://twitter.com/PaweKojtych/status/740635217136881664
portalwds_com;2016-06-08 18:49;0;0;"Bezrobocie w maju spadło do 9,2 proc | wDolnymSlasku http:// fb.me/18mkPzceo";;;;"740586635352518656";https://twitter.com/portalwds_com/status/740586635352518656
FXS_Forex_PL;2016-06-08 15:03;1;0;"Praca sezonowa: niskie bezrobocie i 500+ odwróciły sytuację. Teraz to pracodawca będzie walczyć o pracownika #Fin https://www. dukascopy.com/refpro/in.php? aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9wbC9tLzQ2NTM5MDY0MjczOTg4MDk0MzIvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZFBM …";;;#Fin;"740529754252673024";https://twitter.com/FXS_Forex_PL/status/740529754252673024
mac_jakub;2016-06-08 13:21;0;1;"zresztą gdzieś w szczegółowych raportach podają bezrobocie liczone w taki sposób a obok to liczone"po chlopsku"";;;;"740503961564774401";https://twitter.com/mac_jakub/status/740503961564774401
m_wojcicki;2016-06-08 13:12;0;0;"kurde Polska w ruinie i takie małe bezrobocie ? Niesamowite :)";;;;"740501693192888320";https://twitter.com/m_wojcicki/status/740501693192888320
_MSzafranski;2016-06-08 13:10;0;0;"Mądre głowy twierdzą, że po programie 500+ kobietom nie chce się pracować. Fakty: bezrobocie około 9% i cały czas spada.";;;;"740501358399389696";https://twitter.com/_MSzafranski/status/740501358399389696
pani_Ren;2016-06-08 12:08;0;1;"lenie pieprzone i tyle..a ponoć mamy bezrobocie";;;;"740485664479846400";https://twitter.com/pani_Ren/status/740485664479846400
Szymon_Malik;2016-06-08 11:52;0;0;"Norwegia: Spadek ruchu lotniczego o 50%, bezrobocie i koniec lotniska przez podatek http:// pikio.pl/norwegia-spade k-ruchu-lotniczego-o-50-bezrobocie-i-koniec-lotniska-przez-podatek/ … przez @PikioPL";;@PikioPL;;"740481723050430464";https://twitter.com/Szymon_Malik/status/740481723050430464
picioslaw;2016-06-08 11:38;0;2;"I mają rekordowo niskie bezrobocie .";;;;"740477982205173760";https://twitter.com/picioslaw/status/740477982205173760
LubieSzydzic;2016-06-08 11:02;0;0;"Państwo "pracodawcy" obudzili się z ręką w nocniku, bo wciąż im się wydaje, że bezrobocie wynosi 30% i nie można pracować w UE.";;;;"740469098505736192";https://twitter.com/LubieSzydzic/status/740469098505736192
BPrawoPracy;2016-06-08 10:45;0;0;"Biblioteka Prawa Pracy - Bezrobocie w maju wyniosło 9,2 proc. http://www. bibliotekakp.pl/main/praca/ryn ek-pracy/14598-bezrobocie-w-maju-wyniosło-9,2-proc … via @BowThemes";;@BowThemes;;"740464788568985600";https://twitter.com/BPrawoPracy/status/740464788568985600
prawopl;2016-06-08 10:21;0;0;"PrawoPL - Profesjonalny portal prawny - Bezrobocie w maju wyniosło 9,2 proc. http:// fb.me/18I7weWba";;;;"740458724440080384";https://twitter.com/prawopl/status/740458724440080384
prawopl;2016-06-08 10:15;0;0;"PrawoPL - Profesjonalny portal prawny - Bezrobocie w maju wyniosło 9,2 proc. http:// prawopl.pl/main/praca/ryn ek-pracy/14598-bezrobocie-w-maju-wyniosło-9,2-proc … przez @BowThemes";;@BowThemes;;"740457302118027264";https://twitter.com/prawopl/status/740457302118027264
marzenaprg;2016-06-08 09:46;0;1;"Zgoda duże bezrobocie powodowało że mogli zaniżać wynagrodzenie bo i tak chętni do pracy byli";;;;"740450001709629440";https://twitter.com/marzenaprg/status/740450001709629440
Przemysaw17;2016-06-08 09:27;0;0;"Głupi ludek łyknie wszystko. Nasza demokracja, a co to jest? Zamarznięci Polacy, bezrobocie ,bezkarność prokuratorów https:// twitter.com/Palikot_Janusz /status/740424250830520321 …";;;;"740445064648884224";https://twitter.com/Przemysaw17/status/740445064648884224
anty_ue;2016-06-08 09:25;0;0;"To chyba dobrze, ze jest więcej miejsc pracy? Spadnie bezrobocie , i zaczną podnosić płace :)";;;;"740444552390135808";https://twitter.com/anty_ue/status/740444552390135808
Macronextcom;2016-06-08 09:01;0;0;"#Czechy : w V 2016 stopa bezrobocia 5,4% (prognoza: 5,4%; poprzednio: 5,7%) http://www. macronext.com/pl/dane-makro/ d/2016-06-08/r/2 … #bezrobocie";;;#Czechy #bezrobocie;"740438473728004096";https://twitter.com/Macronextcom/status/740438473728004096
AleksMetkowski;2016-06-08 07:23;0;0;"Bezrobocie - http:// ofertypracywdomu24.pl/tag/zarabianie -na-stronie/ …";;;;"740413813510549505";https://twitter.com/AleksMetkowski/status/740413813510549505
KaszebaJem;2016-06-08 07:20;0;0;"GW już wie 500+ spowodowało większą szarą strefę, bezrobocie itp itd. Po prostu zapaść na rynku pracy http:// trojmiasto.wyborcza.pl/trojmiasto/1,3 5636,20202549,skutki-programu-rodzina-500-plus-brakuje-rak-do-pracy.html …";;;;"740413265776377856";https://twitter.com/KaszebaJem/status/740413265776377856
JStrzakowska;2016-06-08 07:03;0;0;"Bezrobocie - http:// praca-dorywcza-online.pl /";;;;"740408969328463872";https://twitter.com/JStrzakowska/status/740408969328463872
AdamSzlachta12;2016-06-08 01:23;0;0;"to może bezrobocie zmniejszy!! http:// fb.me/sM0ZOiLB";;;;"740323241818914820";https://twitter.com/AdamSzlachta12/status/740323241818914820
theto3k;2016-06-07 21:42;0;0;"jakby tak na to patrzeć to bezrobocie jest całkiem kuszące";;;;"740267701755629569";https://twitter.com/theto3k/status/740267701755629569
mrosolowski;2016-06-07 21:38;0;0;"bezrobocie spada, wiec na pewno zabierają. Logiczne.";;;;"740266803537006592";https://twitter.com/mrosolowski/status/740266803537006592
mjjwilk;2016-06-07 20:35;0;1;"A tak narzekamy na bezrobocie ... ? https:// twitter.com/Piechocinski/s tatus/740249628633931780 …";;;;"740250740363563008";https://twitter.com/mjjwilk/status/740250740363563008
JakubPolec;2016-06-07 20:04;0;0;"" Bezrobocie w maju spadło do 9,2 proc." by admin via Polska Racja http:// ift.tt/1tf5s5h";;;;"740242973527527424";https://twitter.com/JakubPolec/status/740242973527527424
Wojtek_44;2016-06-07 18:53;0;1;"Też się zastanawiam czy w sytuacji kiedy w PL mamy 20% bezrobocie młodych os., czy rozwiązaniem są imigranci";;;;"740225241826398208";https://twitter.com/Wojtek_44/status/740225241826398208
Trash_Edd;2016-06-07 15:06;0;0;"Biurokracja jest po to by maskować bezrobocie . Moim zdaniem lepiej już dać tym ludziom zasiłki i odesłać do domu.";;;;"740168070115786756";https://twitter.com/Trash_Edd/status/740168070115786756
Wloclawekinfopl;2016-06-07 15:02;0;0;"Bezrobocie w kraju ciągle spada. W maju wyniosło 9,2% http:// bit.ly/1PDJ0wk";;;;"740167019748720640";https://twitter.com/Wloclawekinfopl/status/740167019748720640
MorfiGuru;2016-06-07 15:00;0;0;"Projekty skończone i luz Dziwna zbieżność,ponieważ dzwonią tel.z ofertami pracy Oprócz komunizmu skończyło się w Polsce bezrobocie , chyba ;)";;;;"740166608870625280";https://twitter.com/MorfiGuru/status/740166608870625280
Prawowitypl;2016-06-07 14:14;0;0;"Bezrobocie w maju wyniosło 9,2 proc. http:// fb.me/18NjzwygO";;;;"740154977402904576";https://twitter.com/Prawowitypl/status/740154977402904576
Polska_Racja;2016-06-07 13:49;0;0;"Bezrobocie w maju spadło do 9,2 proc. http:// polskaracja.com/bezrobocie-maj u-spadlo-92-proc/ …";;;;"740148639738269696";https://twitter.com/Polska_Racja/status/740148639738269696
tommii75;2016-06-07 12:45;0;1;"Potrzeba większego spożycia, bo ludzie na bezrobocie pójdą... @pejo @Gnoj2013 https:// twitter.com/RadioMaryja/st atus/740131952284565504 …";;@pejo @Gnoj2013;;"740132676468887552";https://twitter.com/tommii75/status/740132676468887552
boguszmichal;2016-06-07 12:28;0;0;"Ukrywane bezrobocie w #ChRL http:// wp.me/p3fv0T-4Ry #bezrobocie #Chiny #dane #fałszowanie … http:// zawielkimmurem.net/2016/06/07/ukr ywane-bezrobocie-w-chrl … pic.twitter.com/QWjzJBU9Ba";;;#ChRL #bezrobocie #Chiny #dane #fa;"740128261963800576";https://twitter.com/boguszmichal/status/740128261963800576
MM_Pilarczyk;2016-06-07 09:56;0;0;"Jaki pop-pod? W kapitalizm bezrobocie jest pracodawcą bardzo na rękę mogą dzięki niemu obniżać pensje-wyzyskiwać i straszyć bezr";;;;"740089932878864384";https://twitter.com/MM_Pilarczyk/status/740089932878864384
KowalAgnieszka;2016-06-07 09:51;1;2;"Ktoś wie jakie jest bezrobocie ? Wtorek i o tej porze korki!? Masakra pic.twitter.com/p4kqrwvVxR";;;;"740088817097551872";https://twitter.com/KowalAgnieszka/status/740088817097551872
MM_Pilarczyk;2016-06-07 09:46;0;0;"pracodawcy bo istnieje bezrobocie właśnie, jest ono naturale w kapitalizmie i do póki ten chory system nie upadnie nic się nie z";;;;"740087509938475008";https://twitter.com/MM_Pilarczyk/status/740087509938475008
zielonalinia;2016-06-07 09:37;0;0;"Bezrobocie , maj 2016 r.: We wszystkich województwach spadło bezrobocie http:// bit.ly/1suPSll #Praca #Bezrobocie";;;#Praca #Bezrobocie;"740085197996216320";https://twitter.com/zielonalinia/status/740085197996216320
RomanyszynT;2016-06-07 09:11;0;0;"co ma do tego stawka godzinowa ? Skoro bezrobocie spadło dopiero po 1,5 roku ? Powody są inne.";;;;"740078740294766593";https://twitter.com/RomanyszynT/status/740078740294766593
gosiakrakowska;2016-06-07 08:19;0;0;"Reakcja na bezrobocie";;;;"740065724341866497";https://twitter.com/gosiakrakowska/status/740065724341866497
